Date,FX_EURGBP,FX_GBPAUD,FX_GBPCAD,FX_GBPCHF,FX_GBPJPY,FX_GBPNZD,FX_GBPUSD,FX_NOKGBP,FX_ZARGBP,US_Stock_BKR_adj_close,US_Stock_BKR_adj_high,US_Stock_BKR_adj_low,US_Stock_BKR_adj_open,US_Stock_BKR_adj_volume,US_Stock_BP_adj_close,US_Stock_BP_adj_high,US_Stock_BP_adj_low,US_Stock_BP_adj_open,US_Stock_BP_adj_volume,US_Stock_CAT_adj_close,US_Stock_CAT_adj_high,US_Stock_CAT_adj_low,US_Stock_CAT_adj_open,US_Stock_CAT_adj_volume,US_Stock_COP_adj_close,US_Stock_COP_adj_high,US_Stock_COP_adj_low,US_Stock_COP_adj_open,US_Stock_COP_adj_volume,US_Stock_CVX_adj_close,US_Stock_CVX_adj_high,US_Stock_CVX_adj_low,US_Stock_CVX_adj_open,US_Stock_CVX_adj_volume,US_Stock_DE_adj_close,US_Stock_DE_adj_high,US_Stock_DE_adj_low,US_Stock_DE_adj_open,US_Stock_DE_adj_volume,US_Stock_DVN_adj_close,US_Stock_DVN_adj_high,US_Stock_DVN_adj_low,US_Stock_DVN_adj_open,US_Stock_DVN_adj_volume,US_Stock_HAL_adj_close,US_Stock_HAL_adj_high,US_Stock_HAL_adj_low,US_Stock_HAL_adj_open,US_Stock_HAL_adj_volume,US_Stock_KMI_adj_close,US_Stock_KMI_adj_high,US_Stock_KMI_adj_low,US_Stock_KMI_adj_open,US_Stock_KMI_adj_volume,US_Stock_MPC_adj_close,US_Stock_MPC_adj_high,US_Stock_MPC_adj_low,US_Stock_MPC_adj_open,US_Stock_MPC_adj_volume,US_Stock_XOM_adj_close,US_Stock_XOM_adj_high,US_Stock_XOM_adj_low,US_Stock_XOM_adj_open,US_Stock_XOM_adj_volume
1950,0.863026,2.079774,1.860349,1.077899,198.613494,2.266354,1.359259,0.072915,0.04129,39.33,40.1,39.14,40.1,7624953.0,31.27,31.6902,31.115,31.64,8325099.0,402.18,403.76,396.88,399.72,3100968.0,94.53,95.79,94.4,95.22,5351500.0,153.02,153.96,152.48,152.94,9495898.0,510.9424337528333,513.6860921988585,501.09134565778135,512.5976573125926,1152545.0,34.833520093869176,35.27661777647404,34.470985626283365,34.994646523907306,6306162.0,22.224935834155964,22.43669792694965,22.06359328726554,22.25518756169792,12352375.0,27.8,28.26,27.62,28.21,13026087.0,179.27,180.77,178.03,179.93,1976240.0,113.8,114.27,113.27,113.92,10652062.0
1951,0.86174,2.059414,1.854456,1.081948,198.609569,2.247914,1.357875,0.073074,0.041523,39.71,39.755,38.795,39.22,6619647.0,31.52,31.61,31.005,31.09,6563637.0,408.33,412.0,403.44,404.66,3383755.0,95.37,95.54,93.2,94.1,4066491.0,154.17,155.28,151.68,152.79,8398810.0,520.843680137575,530.6546416008753,512.1161377315717,513.3299683420618,1268934.0,34.18901437371664,34.833520093869176,33.93725432678205,34.44077442065122,7753106.0,22.345942744323786,22.613166337611048,21.84174728529121,22.093845014807496,11249731.0,27.79,27.82,27.32,27.7,11763293.0,182.26,183.1,177.58,179.13,3765828.0,114.93,115.27,113.07,113.71,14903884.0
1952,0.866082,2.051992,1.849159,1.074776,198.982169,2.246298,1.3498,0.073153,0.041315,40.7,40.78,39.4,39.5,5834268.0,32.64,32.8,32.04,32.08,12723411.0,405.92,406.88,401.7,405.45,2072955.0,95.61,96.19,94.66,94.7,4903431.0,155.31,155.89,153.57,154.285,8333214.0,514.0321843977173,517.5131697021807,511.2734784647852,515.8278511686076,1047165.0,34.209155177471395,34.55658404224113,33.85669111176298,33.997676738046344,5724419.0,23.273662388943723,23.273662388943723,22.18460019743336,22.29552319842053,20173963.0,27.84,27.93,27.64,27.76,11281037.0,179.86,182.09,179.26,181.75,4388213.0,115.43,115.76,114.5053,114.85,11683884.0
1953,0.868808,2.051809,1.840326,1.071468,198.456446,2.248937,1.34275,0.073445,0.041556,39.87,40.58,39.8,40.54,6835768.0,32.1,32.43,31.89,32.42,5790481.0,405.77,406.79,402.226,404.0,2497731.0,94.17,95.66,93.81,94.96,5504632.0,151.65,154.9,151.14,154.9,10706325.0,509.2169885875086,514.4018509927301,503.71964003752026,514.1224693191587,1087056.0,33.43373423291288,34.048028747433264,33.302819008506894,34.00774713992374,6961294.0,22.204768015794663,23.162739387956556,22.066114264560703,23.162739387956556,19229400.0,28.32,28.36,27.75,27.83,14618927.0,175.63,178.6,173.99,177.89,2732238.0,113.92,115.225,113.22,115.225,13220303.0
1954,0.866665,2.054542,1.837125,1.073419,199.239961,2.249576,1.339271,0.072866,0.041703,38.99,39.935,38.9418,39.81,5069821.0,31.86,32.16,31.755,32.06,6278834.0,404.64,408.75,403.02,406.26,2167235.0,92.55,94.56,92.47,94.27,4152412.0,150.69,152.31,150.25,151.6,7346346.0,505.0638822012036,513.2396834206204,504.70274251543793,509.2571152192603,1173076.0,32.39648283954239,33.58479026107363,32.37634203578762,33.55457905544148,6964042.0,21.569481737413614,22.295624037512333,21.529146100691012,22.23501974333662,13031481.0,27.94,28.35,27.77,28.28,16441437.0,175.62,177.28,174.56,175.86,1784954.0,112.91,114.055,112.595,113.66,10959347.0
1955,0.867637,2.055864,1.835877,1.07418,198.484633,2.255723,1.34104,0.072722,0.041803,38.68,39.16,38.37,38.9,6032451.0,31.92,32.16,31.725,32.0,5791569.0,412.88,413.07,403.32,405.0,3242126.0,91.51,93.0,91.1,92.41,3774052.0,149.92,151.48,149.22,150.765,7923427.0,509.3373684827638,510.2803443289297,500.690079340264,504.59239427812065,1150688.0,31.973525960692285,32.55760926958052,31.671413904370784,32.40655324141977,11508911.0,21.41822309970384,21.81149555774925,21.16612537018755,21.524104146100683,12816164.0,27.91,28.1099,27.76,27.98,16290617.0,172.37,177.15,171.48,176.4,2585081.0,112.23,113.5,112.1,112.875,11158852.0
1956,0.864738,2.067149,1.845146,1.078521,199.372311,2.259988,1.34319,0.072393,0.041787,39.18,39.37,38.47,38.55,7022250.0,32.09,32.16,31.71,31.78,3858691.0,418.07,419.9,412.88,414.86,2445031.0,92.81,92.97,90.7702,91.1,4899410.0,151.38,151.835,148.6,149.16,8359596.0,500.7201743140778,514.5638622684279,493.61776049401993,507.4012585007424,1778885.0,33.010777354062775,33.05105896157231,31.852681138163685,31.943314755060133,6668819.0,21.720740375123388,21.7812438302073,21.226628825271465,21.272006416584397,9927286.0,27.49,27.675,26.89,27.2,24725418.0,174.17,174.68,172.43,172.86,1619726.0,111.66,112.23,111.09,111.49,13151446.0
1957,0.866519,2.061315,1.842075,1.076391,199.590857,2.248995,1.3413,0.073181,0.042097,39.72,39.91,38.97,39.575,12128677.0,31.99,32.58,31.9,32.5,6224732.0,413.71,419.9,412.16,418.7,2526690.0,91.64,93.7499,90.92,93.365,7968179.0,150.04,155.91,146.53,155.02,45782636.0,501.40232705385733,504.79001793949794,498.4730829359803,503.96039982803075,1064558.0,33.08127016720446,33.86676151364037,32.960425344675855,33.39345262540334,7130153.0,21.39805528134254,22.023257650542934,21.176209279368205,21.93250246791707,14976983.0,27.88,28.0,27.54,27.63,18793055.0,174.21,178.33,174.21,176.65,2623699.0,107.77,111.73,107.34,111.11,32366594.0
1958,0.866967,2.066411,1.844791,1.076639,198.829159,2.260042,1.348872,0.072941,0.042089,39.85,40.21,39.465,39.52,9311150.0,32.23,32.45,32.11,32.39,6890345.0,411.5721972343522,418.9591589034448,411.34135468219296,418.7483896166908,1833690.0,91.0,92.15,90.9,91.74,4436764.0,149.68,151.67,149.13,151.2,17982218.0,497.8109935120767,507.85167994215567,497.60032869538,506.36799773313504,1111220.0,32.57775007333529,33.24994939865063,32.52739806394837,33.13162217659138,4939707.0,21.357719644619937,21.66023692003948,21.20646100691016,21.549313919052313,16555437.0,27.11,27.82,27.0,27.76,19409957.0,174.88,176.47,173.95,174.99,1458156.0,108.05,108.77,107.44,107.6,17010405.0
1959,0.86818,2.062981,1.839538,1.07319,198.587085,2.25408,1.35211,0.073421,0.042103,40.02,40.24,39.615,39.91,13086993.0,32.52,32.725,32.38,32.41,6791118.0,418.71827971858306,420.05315186802505,411.8783145317806,411.8783145317806,2185012.0,92.98,93.3,91.15,91.25,5545502.0,150.04,150.94,148.48,149.255,26196489.0,507.2909102634251,509.7988247479088,497.7457877354801,498.6737160947391,976048.0,33.04098855969493,33.272607802874745,32.673418891170435,32.69859489586389,6161522.0,21.569481737413614,21.720740375123388,20.33924481737413,20.87369200394866,24674422.0,26.97,27.33,26.9519,27.17,13201696.0,175.25,176.865,174.44,174.81,1431346.0,108.54,109.44,107.61,107.98,13970885.0
1960,0.867045,2.056819,1.847106,1.075645,198.779245,2.245818,1.357912,0.072909,0.042015,44.68,44.89,41.15,41.5,21794154.0,32.71,33.065,32.64,32.85,12579478.0,429.1563777292575,429.7284657933041,420.98655870936426,421.5385735080057,3254863.0,95.04,95.28,93.15,93.54,6921475.0,153.12,153.14,150.465,150.905,13162816.0,516.8009219885872,517.4329164386771,507.5015750801217,511.48414328148186,995312.0,33.47401584042241,33.771092695805216,32.97553094749193,33.222255793487825,6605681.0,22.154348469891403,22.345942744323786,21.629985192497525,21.801411648568603,15590555.0,26.81,26.985,26.48,26.87,22335863.0,177.54,177.75,175.02,175.76,1798292.0,109.93,110.0,108.85,108.93,12002687.0
